,id,title,keywords
0,189mz98,‘I thought I’d never see my daughter again’: Little India riot survivor ,bus vehicle rubbish bin hiding foreign workers left know death
0,189pb70,Soh Rui Yong wins his fourth national title at StanChart Singapore Marathon ,soh games sea record race marathon shape claim fourth national
0,189rai8,"Little India rioters chanted ‘Kill the woman, burn the bus’: Certis officer ",bus india little certis surrounded rioters workers glass riot officer
0,189rn7r,Woman and baby found dead at foot of Ghim Moh HDB block; second such case in a month ,old police found dead infant foot ghim moh incident scene
0,189utz8,Futuristic fleet to join S’pore’s cable cars in 2024 as it turns 50 ,cabins cable car world scc new nexgen cars cabin futuristic
0,18a6zx3,Lung cancer screening should be extended to non-smokers: Expert ,screening cent patients early smokers diagnosed stage study people stages
0,18a74ve,Autonomous cleaning bot to start scrubbing public toilets in early 2024 ,cleaning robot toilet toilets clean stains public cleaners abluo nguyen
0,18a9lrf,"The Big Read: As Singaporeans flock to Malaysia to seek respite from rising costs, are they inflicting the same on JB?",singaporeans cheap sim bahru prices quoted seller good malaysian away
0,18aacrw,"Singapore residents adapt to heat, haze amid climate change ",health climate communities negotiations featured highlighting impact change public countries
0,18ac2vk,Heart-in-a-jar: Singapore to bioengineer Asian mini models of failed hearts to test drugs ,heart cells patients failure disease patient blood stem individual nhcs
0,18aemzy,"10 weeks' jail for condo gardener who struck co-worker with garden hoe after being called 'fat', 'transgender' in Hokkien",sim tan garden hoe called victim court dispute transgender struck
0,18afu4j,Authorities did not detect concerns during weekly sessions with girl who was sexually assaulted for nearly 3 months,girl abuse msf sexually home couple started sexual told care
0,18agou1,Jail and caning for Indonesian man who illegally entered Singapore via speedboat ,nordin nov enter coast entered illegally speedboat dec jail country
0,18agttw,"Fewer young people in Singapore donating blood, amid rising demand from ageing population: Red Cross",donors cent blood fewer young people aged old stepping forward
0,18ai8o0,More students to qualify for CDAC bursaries after change in income ceiling to help needy families,income cdac secondary students school chinese revised ceiling limit families
0,18ajmwc,Indonesia keen to co-host 2025 U-20 World Cup with Singapore: President Jokowi,indonesia world fifa cup fas host interest jointly pssi letter
0,18alv35,Reformative training for teen who sexually abused half-sister multiple times ,offender victim old times half sister multiple live november charges
0,18alwed,"S’pore to triple AI talent pool to 15,000 as part of national strategy update: DPM Wong ",ai wong dpm industry like new training specific potential intelligence
0,18aybj5,CNA Explains: Why the nearest hospital isn't always the best choice in an emergency,hospital scdf medical victims sent protocol time ttsh mount elizabeth
0,18azstg,"Out of stock: Some banks run out of LKY100 coin within 30 mins of walk-in exchange, Singapore News",branch coins dbs exchange dec queue customers hub available st
0,18b0y29,"Orchard Towers set for complete makeover, hopes to leave seedy past behind ",new orchard towers known nightlife set complete makeover external facade
0,18b28u0,Friends rescue kitten in Bedok Reservoir storm drain during heavy rain ,drain umbrella zul told wife towels awab regular run bedok
0,18b8z56,"Singapore students rank top in maths, science and reading in OECD study ",study schools students performance pisa ranked mathematics science reading olds
0,18b8lfo,Singaporeans exempt from Malaysia digital arrival card that applies to foreigners from Jan 1 ,malaysia mdac travellers fill singaporeans dec holders johor immigration officer
0,18bektw,Forum: MOE should relax rules on teachers working after school hours ,school moe time teachers teacher hours especially performance refer report
0,18bhytm,"Police, ICA crack down on illegal immigrants using factories, drains as hideouts ",building drain vacant industrial premises illegal immigrants operation area officers
0,18bpc9g,What you need to know about Malaysia's digital arrival card,malaysia form holders card need dec country digital arrival singaporeans
0,18bqdyh,J-pop duo Yoasobi’s concert organiser void some tickets sold by scalpers ,tickets ticketmaster yoasobi resorts world sale quickly sold resellers numbers
0,18bv66h,Man charged with outrage of modesty after allegedly sexually assaulting 2-year-old girl ,old criminal force accused allegedly court dec intent outrage modesty
0,18bwctm,"Woman jailed for getting jobs with forged NTU degree, says she faced economic and parental pressure",fonseka jobs degree employers foo offences forged lawyer work educational
0,18bx6gm,"Interest rates for CPF Special and MediSave, Retirement accounts rise to 4.08% in Q1 2024",interest cpf rate cent bhs ra oa sma extra government
0,18byv6z,Long queues at Johor Bahru checkpoint after power outage; Singapore says heavy traffic at Woodlands due to tailback,outage travellers power long queues social media gate johor bahru
0,18bz1wd,ComfortDelGro taxi flagdown rates to go up by 50 cents; new weekend peak hour surcharge from Dec 13,increase fares taxi operator comfortdelgro dec flagdown fare limousine taxis
0,18bzt60,Third long-stay serviced apartments site in one-north as Govt raises supply of private homes ,site sites list half land private ec units serviced apartments
0,18bzwbc,COE premiums down for all categories except smaller cars and EVs ,cent coes cars evs coe powerful ended smaller vehicles premium
0,18c25su,"3 sisters sue younger brother over property left by father, win equal shares",property son ng father sisters intention business judge died sole
0,18c28dk,NTU undergraduate accused of trafficking cannabis on campus,izzat ntu cannabis trafficking possessing cannabinol derivative drug faces allegedly
0,18c1abv,Nvidia could invest in 'iconic' AI site in Singapore: CEO Jensen Huang,intelligence artificial huang ai nvidia iconic site prime minister edb
0,18c4etd,Construction of West Coast station on Cross Island Line to start in first quarter of 2024,works station lta west coast expected site necessary ground ensure
0,18c5iit,"Jail for Crave manager who pocketed over S$13,500 of company revenue she was supposed to put in bank",money haryati crave foods taken company pay loans misappropriated cash
0,18c5qf5,Global body indefinitely suspends Cordlife's accreditation over mishandled cord blood,cordlife cord company accreditation units moh tanks exposed temperatures investigations
0,18cf70d,"Proofer Bakery fined after dead mice, dirt and grime found in central kitchen",food kitchen found proofer sfa dead dirty company failing premises
0,18ci3wl,Commentary: It’s more than a wee problem if coffee shop toilets in Singapore are dirty,toilets cent customers dirty public hawker coffee shop needing workers
0,18cm8uy,"Dead mice, poor maintenance: Proofer Bakery fined for food safety lapses at processing site ",premises proofer bakery lapses processing sfa oct outlets fined dec
0,18cn4ok,Singapore in minority of nations with no tax on sugar-sweetened drinks ,tax countries health drinks taxes sugary bad like million alcohol
0,18cnfa9,"Singapore, China to enable more people-to-people linkages as ‘bedrock’ of bilateral ties: DPM Lawrence Wong ",china people countries visa wong jcbc relations eco tianjin enable
0,18cnwxg,SingPost to raise international postage rates by 5 cents from Jan 1 ,cents mail zone rate additional singpost cent aerogrammes malaysia brunei
0,18cq84c,DeFi platform Cake Group’s co-founder files court application to wind up company ,co founder group filed company dec chief comes cut hosp
0,18cs36e,Duo from senior centre fined after elderly wheelchair-bound man rolls off platform and dies,wheelchair kwa van platform victim lift moe active global healthcare
0,18cv82a,Parents pressing pre-school to explain delay in reporting alleged molest of toddler under its care ,pre school children staff dec parents principal non teaching told
0,18cvsx3,Man who took upskirt videos of his friend’s girlfriend on at least 20 occasions gets jail ,videos victim offender upskirt occasions flat took boyfriend friend old
0,18cwyso,High Court strikes out challenge by 36 death row inmates against new post-appeal process ,inmates provisions act court new procedure challenge pacc death prisoners
0,18d8se1,Police warn of new luggage ad phishing scam that uses SIA's logo,facebook police sia website card transactions spokesperson phishing advertisements details
0,18d8x57,Some shops run out of ART kits as number of Covid-19 cases rises ,kits art dec stores staff outlet stock boxes pharmacies run
0,18dam1i,Singapore’s SC Oscar wins approval for solar farms in New Zealand ,renewable sc oscar land solar investment new zealand farms according
0,18dbjql,"Kusu Island fully powered by solar energy, with Pulau Hantu to follow suit ",solar kusu island power electricity panels sla plant produce desalination
0,18dd151,Woman charged with hitting baby girl's face multiple times in infant care centre,victim care old accused gag ill treating child prosecutor asked
0,18dd90u,176 people caught for possessing vapes at ZoukOut,e vaporisers hsa dec public illegal added sale total people
0,18dfon9,Man charged for being public nuisance after he allegedly tried to pull open MRT train doors ,train station doors wang commuters passenger open mrt staff moving
0,18dfeab,Man fined for selling vapes after reporting break-in and theft of 'gadgets' at his warehouse,lim pods vaporisers e related selling components gadgets stolen products
0,18dh17v,FAS looking for 10th Singapore Premier League club to 'raise the level of professional football',club fas proposal football league spl fan engagement dec parties
0,18dja4o,More people in hospital with Covid-19 as infections climb to highest number in Singapore in 2023 ,infections people number previous care treatment hospital high dec intensive
0,18djzkj,Grab driver who was director of 46 companies fined $28k after failing to supervise them ,director koh bank meiden e mail account money aah partner
0,18dlr5v,6 in 10 Singaporeans expect to work after retirement: HSBC survey ,retirement financial singaporeans survey report mass affluent surveyed plan goals
0,18dmf6k,Emergency ambulance response time may be delayed as 995 calls spike in Dec: SCDF ,calls scdf emergency ambulances medical emergencies number cases average december
0,18dmk5p,"Chinese welcome visa-free travel to S’pore; searches for tour sites, tickets surge ",chinese visa cent visiting stay tours malaysia beijing shanghai arrangement
0,18doirz,"Socialite Kim Lim’s ex-husband, who was jailed in May, faces drink driving charge ",driving kho pdl lim offences court lessons husband started jail
0,18dpwnu,Singapore’s Ho Ching and Jenny Lee on Forbes list of 100 most powerful women ,forbes temasek spot global billion barbie list powerful women madam
0,18e26nr,"Commentary: Amid ever-rising premiums, let’s make it easier for no-claim individuals to switch private health insurers",companies premiums risk customers healthy claims people supervision sure financially
0,18e2a1c,IN FOCUS: How schools and families are combating the problem of vaping among children,school vapes students teachers hard sell old caught referred health
0,18e2trv,"CNA Explains: As temperatures hit record highs in Singapore and around the world, what can we do to beat the heat?",record hottest global el nino temperatures average degrees celsius pre
0,18e4k2u,176 caught for possessing vapes at ZoukOut ,vaporisers hsa caught dec raid illegal offence products information sale
0,18e5mu6,Household electricity bills set to rise as carbon taxes to be hiked in 2024 ,electricity tax carbon emissions tonne energy prices rise generation retailers
0,18e5zl5,askST: I tested positive for Covid-19 before my flight. Should I still board the plane? ,virus travellers leong dr flying test end respiratory seen cases
0,18e7r8b,"Public EV charging likely to get costlier for drivers as new rules drive up costs, say operators ",pay new registration ev service chargers public operator licensing commercial
0,18ea2cz,7 football clubs in Singapore that faded into history,spl fc warriors fas league known local times players beat
0,18go8qw,DPM Wong says rumours of circuit breaker measures and posts of him endorsing products are fake ,minister account impersonate post dec state instagram online
0,18gmoxh,"Singaporean Amos Yee gets earlier projected discharge date, moved to different US prison",yee project discharge date ask jail prison victim
0,18glqu1,Pregnant woman sentenced to 3 weeks’ jail for assaulting autistic boy during therapy session ,nur old session assault boy mother victim behavioural
0,18gkaxa,Companies say hybrid work arrangements are helpful amid spike in COVID-19 cases,work singapore firm home rise company measure pandemic
0,18gj4ag,20-year-old man dies in suspected drowning at East Coast Park ,scdf water coast suspect east dec park shore
0,18h0orv,N-Level results to be released on Dec 18,dec result candidate ite application course portal programme
0,18h1d6j,Singapore is the best city in Asia for expats again: Mercer survey ,place city spot high living entry vienna zurich
0,18hcmgg,TEL Stage 4: LTA to hand over stations to SMRT in early 2024 as work nears completion ,station train lta new lrt work complete line
0,18hcff4,"'You are the very worst customer': Fine for private-hire driver who used insulting, racist words on passenger",peh victim pasir ris block street tada bad
0,18hbg92,Singapore-based studio Fntastic shuts down 5 days after disastrous video game launch,game day steam open user player refund singapore
0,18h9rpj,Some Covid-19 frontliners put up their Resilience Medals for sale on Carousell; PMO says medals 'should be handled with respect',carousell award sale pandemic resilience user list collect
0,18h8xux,"NTU, NUS students continue to rent out their hostel rooms on social media platforms ",room student sublet st want offer nus tell
0,18h7kuu,Australia's new visa rules unlikely to deter Singapore students from considering further education there: Observers,student test visa impact immigration expect singapore look
0,18hdnyi,Singapore launches framework to protect healthcare workers from abuse and harassment,worker abuse framework harassment moh workgroup protect patient
0,18hdy7a,‘We can withstand this’: Ong Ye Kung on latest spike in Covid-19 cases ,people ong case cent wave mr singapore late
0,18hepfx,Covers that look like Singapore passport on sale on Taobao have been removed: MCCY ,passport singapore cover state crest like taobao dec
0,18hffmy,"First job support hub opens in Jurong to train, employ people with disabilities ",disability work sg people support hub inclusive employer
0,18hg2wv,Economists cut Singapore’s 2024 growth forecast amid global slowdown fears: MAS survey ,cent growth inflation survey singapore mas expect forecast
0,18hhw0a,"Driver arrested after flouting 3/4 tank rule, dragging officer with car at Woodlands Checkpoint ",singapore officer checkpoint rule car police quarter tank
0,18hjwie,Woman charged with causing husband’s death with a knife at Ang Mo Kio void deck ,accuse husband court baniyah dec officer charge statement
0,18hk8kn,Three women arrested for allegedly providing sexual services at massage parlours ,massage service fine provide jail parlour sexual find
0,18hkb74,"Probation for woman who had consensual sex but lied to police, claiming she was raped ",siti police hotel room colleague rape heng tell
0,18i1d0r,ICA inspector allegedly received sexual favours from 6 men who needed help to remain in S’pore ,ica kannan corruption accuse officer singapore obtain help
0,18hzy6h,"Signs of cooling labour demand persist even as S’poreans, PRs notch employment growth ",vacancy service quarter job growth resident sector employment
0,18hxd2s,"Dog bites boy at Gardens by the Bay, owner claims she's not liable for injury, Singapore News",owner son tan gardens bay attack old walk
0,18i53kp,Shiok Kitchen Catering suspended after 95 cases of gastroenteritis reported ,food sfa affect dec work hygiene catering company
0,18i52s9,Serial voyeur who filmed more than 51 women sentenced to 3 years’ jail ,lee victim sentence upskirt add video jail medium
0,18i3fxm,Panel proposes limiting mobility scooters to those certified to have difficulty walking ,use user aid kmh amap device speed walk
0,18i2jwt,"Cordlife accepts 6-month suspension, will not submit written representations to MOH",cordlife moh cord blood tank dec public investigation
0,18i5yit,Woman assisting with police investigations after placing placards outside Israeli embassy in Singapore,spf placard embassy public singapore investigation act assembly
0,18i6f0v,Singaporean arrested in South Korea for operating multinational drug trafficking ring,drug singapore cnb korea trafficking arrest seoul country
0,18i7q68,Johor chief minister requests suspension of upgrading works at JB Causeway checkpoint ,immigration mr malaysia request upgrading work counter school
0,18ibj8k,Doctor charged under Bankruptcy Act after moving assets out of creditors’ reach ,goh million asset creditor march declare bankrupt charge
0,18iahhs,"Singapore retrenchments rise, labour demand continues to cool in third quarter: MOM report",quarter retrenchment job number labour cent more vacancy
0,18i8i2q,"7 years' jail, caning for man who sexually assaulted and attempted to rape godsister",leave tell godbrother godsister bed sex godmother victim
0,18id3fm,Duo smoking at non-smoking area on Orchard Road to be charged with abusing NEA officers,officer smoking public use area servant criminal force
0,18ifnpu,"‘Singapore Street’ to be included in Oman’s smart city, says visiting Sultan ",singapore oman country tharman sultan muscat state visit
0,18im1zs,Taiwanese man looks to reconnect with ex-SIA stewardess Singaporean mother ,mr hsu mother father paternal lead want tell
0,18imvr7,Bondee CEO addresses China links as Singapore-based social app relaunches with augmented reality,app bondee singapore start user metadream base technology
0,18in3dh,Commentary: How worried should Singapore be about the current COVID-19 surge? ,number weekly infection singapore rise sharply recent raise
0,18ios1c,"Paying $750 for $7.50 meal: Lucky Plaza roast meat hawker looking to refund diner, Singapore News",customer ng money diner payment owner return tell
0,18iztpr,"Commentary: In 1954, David Marshall spoke about race relations in Singapore. Have we made real progress since then?",marshall i speech experience try ri racial europeans
0,18izm1u,PRISM+ air-con ad featuring Xiaxue deemed misleading by advertising standards watchdog,singapore advertisement claim post ad air cna energy
0,18izh7e,"Woman with lifelong scars from 'horrific' Beach Road hotpot explosion awarded S$110,000 in damages",najai ms pain damage scar medical singapore burn
0,18iybln,Singapore ‘strongly encourages’ mask-wearing in crowded places amid rise in COVID-19 cases,case rise ministry people hospital moh wear mask
0,18iyapo,"New healthcare R&D lab to explore 3D-printed body parts, customised medical implants",singapore healthcare centre ntu professor sgh care patient
0,18ixyo1,"Taxi drivers fined, stripped of licence for overcharging passengers at MBS, Changi Airport",fare driver fine taxi mbs demerit point vocational
0,18iwlvv,Sheng Siong to offset GST increase for most items from January to March 2024,discount gst cent sheng siong item increase supermarket
0,18j09e2,More GPs join national programme to treat patients with mental health conditions ,ms goh health patient mother imh programme start
0,18je0xv,Chalets beef up security following incidents involving rowdy teens,chalet party people old book operator management lee
0,18jgi5e,Delivery riders worry proposed speed limit on PMAs will hit earnings; pedestrians welcome recommendations to improve safety,food scooter limit speed issue use yati deliver
0,18jgulk,Digital fraud attack rate in Singapore higher than APAC average: Cybercrime report,use attack singapore scam bot datum account cybersecurity
0,18jij49,Ash from Semakau Landfill could be used to reclaim land for mega Tuas Port project ,material waste semakau nea reclamation fill port landfill
0,18jjftj,Forum: Covid-19 medals not the best way to show appreciation to healthcare workers ,worker recipient work resilience medal reason sell pmo
0,18jm61c,Forum: Why are flexi-adjunct teachers paid more than full-time teachers? ,teacher earn teaching time salary hour cent moe
0,18jmvzo,Ever had a negative-calorie meal? This is how ‘zero-calorie’ foods measure up,calorie zero product food sugar substitute spend drink
0,18jrcun,Diner spots cockroach crawling out from under Little Caesars pizza in the middle of the meal ,diner outlet cockroach add little caesars eatery post
0,18jrlyi,All 12 SIA A380s back in the skies amid post-pandemic travel rebound ,sia class fleet airline economy aircraft capacity seat
0,18jtcti,Motorcyclist killed in 7-vehicle accident in Woodlands Road; truck driver arrested ,lorry scdf driver old motorcyclist involve truck police
0,18jtogs,Police warn of new phishing scam using fake Domino's Pizza websites,website card scam domino victim phishe transaction police
0,18k4fq4,A migrant worker room in Singapore was redesigned to feel like home. Could this be the future for dormitories?,dormitory need agency worker ms area like eat
0,18k5mdo,"Beware of parcel delivery phishing scams this festive shopping season, say police",police singapore people delivery phishe scam text message
0,18l6b1d,Jail for driver who ran red light in Punggol and killed teen ,light adriel firhan red driving accident sumang pedestrian
0,18l64hh,New park planned for Queenstown likely to affect Special Operations Command base ,ura new mei chin propose plot soc plan
0,18l5zgc,Prime Minister Lee Hsien Loong on leave until Dec 31,dec japan singapore lee acting cooperation prime minister
0,18l5lso,Singapore Airlines to launch non-stop flights to London Gatwick Airport from June 2024,flight sia singapore london airport gatwick seat service
0,18l59bt,1 person injured after GetGo car 'accidentally' reversed into Bukit Panjang car park lot with door open,car driver door getgo vehicle reverse dec incident
0,18l4l5f,"Man who imported drug-laced sweets from UK and grew cannabis plants in flat gets jail, caning",drug dzulhilmi packet contain parcel jail cannabis nabil
0,18l3ur7,Town council managing agent FMSS and director suing insurer for failing to foot bill in AHTC case,plaintiff sue insurance mr contract ahtc indemnify allied
0,18l3dqn,More than 77% of students who took N(A)-Level exams eligible for Secondary 5,course candidate student pfp school level secondary subject
0,18l92an,New funeral and columbarium complex may be built in Mandai,nea development impact environmental plan government mandai columbarium
0,18l9clt,Father-son pair fined for disturbing public peace after fighting a youth ,khair azharin son van ride azhani phua tell
0,18lbssq,MAS suspends use of non-bank and non-card channels for remittances to China ,company china bank fund singapore channel non transfer
0,18lcmsb,"'All Singapore food are stolen from Malaysia': Malaysian celebrity takes on Singaporeans on variety show, Lifestyle News",singapore dish hero guest malaysia taiwanese country comment
0,18lmtzf,Singaporean family in Hong Kong and local man arrested after scuffle over smoking ,hong kong old family light blue police scuffle
0,18lo5e4,Telok Ayer emerges as one of the warmest spots in Singapore in study,building area singapore telok ayer warm spot study
0,18ls349,"Very heavy traffic expected at Singapore-Malaysia land checkpoints for Christmas, New Year's Day long weekends",traveller ica checkpoint traffic dec crossing close motorist
0,18luvt9,"China-based director jailed, given almost S$2 million penalty for GST, money laundering offences",singapore return iras refund company january fraudulent money
0,18lv4eo,MOH investigating case involving firm allegedly offering healthcare awards for money ,award ghapac dr wai offer tell package provider
0,18lwsaq,7 religious organisations renew leases under new land pricing framework ,lease organisation religious place worship land renewal revise
0,18lxjno,National action plan to keep endangered straw-headed bulbuls singing in the wild ,singapore bulbul bird straw head population wild songbird
0,18lxr2y,"Tada driver fined $3,000 for hurling racial insults at passenger ",peh victim pasir ris block street car drop
0,18lxxs5,Man allegedly skateboarded at Cenotaph; police investigating ,cenotaph monument screenshot post accord interfere police skateboard
0,18lyhei,"Retained in Sec 1 due to absenteeism, student becomes peer support leader who excels in N-Levels",school harivaran i teacher peer support student role
0,18lyz4j,Catholic Church in Singapore reiterates stance against 'official blessings' of same-sex unions,blessing bless union catholic sex couple singapore declaration
0,18lz0t7,"'It was traumatic': Singaporean's bag gets snatched by motorcyclist in JB, says he won't go there any more, Singapore News",snatch hairanee bag motorcyclist chea singapore friend asiaone
0,18m532x,‘We feel quite powerless’: Chinese nationals in Singapore seek solutions after cases of frozen remittances,mr customer account samlit company freeze money china
0,18m32ou,Singapore will boost enforcement and education efforts to curb vaping ,vape enforcement hsa use item authority step vaporiser
0,18lzegc,Man admits swinging drunken friend to the ground outside club; victim died from head injury ,joey friend ground home leave lie motionless koh
0,18mokcw,"Alternative news website Coconuts, with offices across Southeast Asia including S'pore, to cease operations on Dec 31",mr coconuts website perry hong kong singapore letter
0,18mnr0s,"Personal mobility aid sellers could take months to adjust speed limits, sell off old stock",pma speed delivery kmh rider use device cna
0,18mnojb,"Woman accused of causing husband's death gets fresh charge of possessing knife, remanded at IMH",baniyah remand death cause husband charge dec knife
0,18mlwlu,Occupancy cap for larger HDB flats and private homes to go up to help ease rental pressure,unit hdb private rent supply rental home property
0,18mkr79,"Former anti-vape investigation officer charged with molesting suspects, seeking sexual favours",zaini accuse offence insult modesty wsh fine charge
0,18mk0lp,Singapore to step up enforcement against vapes at Changi Airport and other checkpoints,vaporiser authority check passenger component health moh hsa
0,18mj88b,Changi Airport Terminal 2 introduces fully automated baggage storage facility for early check-ins,early facility roll storage terminal singapore hour flight
0,18mgahu,Commentary: A new title without the pay raise – the pros and cons of a ‘dry promotion’,cent promotion singapore pay rise employer employee worker
0,18mpfw7,New hotel with at least 220 rooms to be built at Changi Airport T2 by 2027 ,hotel new changi cag tender room airport passenger
0,18mr2gk,Singaporean family released by Hong Kong police after fight breaks out over 'noise',police hong kong local release report old injury
0,18ms7w3,"Man assaulted 'good Samaritan' who tried to return phone left by mistake in Grab car, gets jail",edge victim phone car jail leave wife holland
0,18msfb5,Cyclist killed in hit-and-run accident on Nicoll Highway; driver arrested ,police old die accident nicoll highway dec singapore
0,18msp8z,"COE premiums for larger cars fall again, Category B dips by S$20,000",premium fall coe close car vehicle large use
0,18mt6y2,"NUS professor who drove Maserati against traffic in 2018 gets police warning following recent accident in Orchard, Singapore News",driver car police drive bmw yeung singapore nus
0,18mtfnm,Slashing at Pasir Ris West Plaza leaves several people hurt; witnesses say 5 were wounded ,people mall hurt pasir ris cover resident royal
0,18mthmg,Slashing at Pasir Ris West Plaza leaves several people hurt; witnesses say 5 were wounded ,people mall hurt pasir ris cover resident royal
0,18mv0j9,61-year-old man arrested after slashing incident at Pasir Ris shopping mall; three others taken to hospital,old arrest pasir ris conscious hospital investigation singapore
0,18mw5v4,10 months’ jail for lorry driver who fatally hit elderly woman at zebra crossing ,sivalingam drive cause accident lorry marine ms mah
0,18mw95i,"Teen duo pretended to offer sexual services to scam victims of $1,500 ",offer sexual service victim scam meet old girl
0,18n75p7,"Man assaults security officer while on holiday in Singapore, jailed six weeks ",hilton mr kesavan partner officer singapore jail ask
0,18n8xe9,Forum: Filial piety more than about giving an allowance ,parent child time filial aged piety adult allowance
0,18nacbf,"Japanese restaurant in Tanjong Pagar suspended for 2 weeks, fined over lapses ",food sfa suspend point restaurant demerit premise handler
0,18najtv,"Pasir Ris West Plaza slashing: 3 injured, man arrested ",warning video contain image viewer find disturbing people
0,18nalu3,Forum: Make wearing masks on public transport mandatory ,wear mask people urge especially place case ministry
0,18narxm,"Israeli folk dance class part of efforts to 'promote racial harmony', say grassroot organisations amid online controversy",class course organisation user post israeli pa online
0,18ne1jv,Cops nab remaining suspects involved in Singapore boy’s abduction in JB ,car johor boy arrest dec suspect kidnapping businessman
0,18ng0y5,Singapore director of 980 companies jailed after US$5 million laundered through China-linked firms under him,company xie director account client singapore set business
0,18ngp0m,"'Rigorous' process in deciding who gets Covid-19 medals, says MOH as it acknowledges whole-of-society effort in pandemic fight",moh award singapore pandemic healthcare resilience ministry spokesperson
0,18nhdrv,Port of Singapore unaffected by Red Sea attacks but ready to help ships 'catch up' after delays: MPA,mpa singapore ship red vessel trade port suez
0,18ni732,Man arrested in Pasir Ris slashing charged with attempted murder ,loh dec pasir ris mall old charge mr
0,18nifgd,"Police probing perfume subscription service I’vre after complaints of wrong charges, unfulfilled orders ",customer order company charge receive subscription bottle mr
0,18nimah,Forum: Unfair to compare flexi-adjunct teachers with regular teachers ,teacher adjunct flexi school pay time scheme salary
0,18nk6uu,"Foodtech start-up Life3 Biotech to open new production facility, will expand hiring ",food plant protein singapore biotech production technology product
0,18npdgn,'This is not a high-end development': More condo residents hit by surge in maintenance fees,fee resident pay unit cent high rise bedroom
0,18o0nsb,New weekly COVID-19 cases admitted to hospitals and ICUs highest for 2023,case number dec icu moh new patient previous
0,18o25q1,"Singaporean boy, 13, graduates from top Australian university with perfect GPA ",nathanael music age koh old learn level young
0,18o35lo,Victims and alleged attacker in Pasir Ris mall slashing were business rivals,police shop attack loh cna slash people wednesday
0,18o3zqb,Singaporean with a US$5m bounty on his head charged with illegally exporting gasoil to North Korea,company police gasoil supply north korea occasion charge
0,18o4lu1,"'There is surveillance everywhere': Tourist shares 5 things that surprised him about Singapore, Lifestyle News",singapore adam clean city thing feel tourist safe
0,18o8mtt,'They just want MC': People still visiting hospitals for minor conditions as COVID-19 cases spike in Singapore,case patient emergency department come previous may hospital
0,18oa5de,"Man jailed for making false bomb threat on Scoot flight to Perth, suffered relapse of schizophrenia",hawkins cabin crew steward ask flight perth court
0,18oaeqk,"Sumitomo Life offers to fully acquire Singlife, valuing Singapore insurer at $4.6 billion ",singlife singapore sumitomo life insurer deal billion buy
0,18objwl,Three pedestrians injured outside City Gate mall after taxi collides with car ,pedestrian taxi car police accident add spokesperson old
0,18oc06f,"Hospitals stretched with 6-7% beds used by Covid-19 patients, but mask mandate not needed: Ong Ye Kung ",wave infection people hospital peak number need wear
0,18odv3l,"More than 40,000 Grab passengers overcharged due to app using outdated ERP rates",erp grab passenger rate overcharge trip lta dec
0,18oe2vv,Businessman linked to money laundering accused left S’pore abruptly in September ,businessman citizenship singapore wealthy link foreigner arrest anti
0,18oepau,"5-room HDB flat in Tanjong Pagar rented out for record $7,600, Money News",flat room tanjong pagar rent hdb unit rental
0,18ohjs9,‘It’s not as good as last year’: No Christmas cheer for some retailers along Orchard Road,sale slow singapore orchard holiday half representative cna
0,18ou0s7,"Man jailed for making false bomb threat on Scoot flight to Perth, had suffered relapse of schizophrenia",hawkins cabin crew steward ask threat flight perth
0,18ouu0c,Commentary: Can Singapore afford to further subsidise public buses and trains?,cost high fare increase journey commuter operator low
0,18oy80k,Singapore floorball body sets up youth training centre to strengthen pipeline of talent ,national programme player sfa coach singapore games training
0,18oy9gf,‘Mama has really missed you’: Taiwanese finds S’porean ex-SIA stewardess mum after nearly 40 years ,ms wang hsu son mr look mother singapore
0,18p1kzk,"Covid-19 wave probably peaked, but slight surge possible: Ong Ye Kung ",infection hospital peak number case wave need dec
0,18p2464,"18 motorists nabbed in early morning, island-wide drink-driving blitz ",drink test drive roadblock driver accident breathalyser arrest
0,18p2gs0,"Turf City: A sports playground that will be missed by all, but tenants trudge on ",turf city football pitch site facility activity new
0,18p3j3g,"Beyond the bling, decorated trucks are a 'second home' for drivers",driver baby dekotora truck singapore understated moniker hulk
0,18p4yqk,"28-year-old man nabbed for allegedly driving against traffic on TPE and hit-and-run, drink-driving offences ",car drive flow traffic involve hit run accident
0,18p98ap,‘Snow’ falls on last Christmas party in Bedok Reservoir estate but happy memories live on ,christmas resident light bedok goh sleigh start decoration
0,18picn4,What a barricaded void deck says about Singaporeans and play in the heartland ,football play void deck space child wall town
0,18piza3,Condo owner loses court fight to install blinds on balconies ,blind corporation mr common property wall safety install
0,18pji0j,"Commentary: Four years in, why are some people hesitant about COVID-19 vaccine boosters?",people jab process time case singapore visit centre
0,18pjhxu,US proposes to base up to 12 Singapore F-15SG fighter jets in Guam for training,air force rsaf us detachment fighter training base
0,18pkg0i,Elderly woman loses $20k after being duped into risky investment by bank employee ,bank risky investment singapore generally toe regulatory line
0,18pm1en,No indication of funds flowing into S’pore via charities to support terrorism: Commissioner of Charities ,activity fund terrorist relate coc singapore support toolkit
0,18pp40g,This 5-year-old is training to be the youngest Singaporean to reach Everest base camp,slope abyan father catch walk trek war zikri
0,18pp5fu,"New hospital opens in Woodlands, can expand to 1,800 beds for future needs ",bed hospital acute community health facility singapore woodlands
0,18prv6w,"All-male music, outing groups draw more retired men to take part and make friends ",centre activity senior aac start fund drop support
